1	0
2	36
3	110
4	108
5	109
6	114
7	103
8	101
9	92
10	96
11	99
12	86
13	81
14	73
15	62
16	70
17	81
18	69
19	75
20	60
21	50
22	55
23	41
24	50
25	43
26	46
27	49
28	53
29	50
30	42
31	49
32	40
33	46
34	43
35	38
36	44
37	34
38	42
39	43
40	35
41	39
42	59
43	38
44	48
45	50
46	43
47	41
48	39
49	49
50	52
51	50
52	58
53	45
54	51
55	63
56	52
57	52
58	57
59	61
60	58
61	69
62	56
63	69
64	64
65	55
66	51
67	69
68	74
69	58
70	63
71	68
72	66
73	55
74	56
75	62
76	61
77	43
78	58
79	36
80	44
81	42
82	49
83	39
84	35
85	40
86	30
87	25
88	25
89	20
90	18
91	30
92	15
93	23
94	15
95	16
96	11
97	14
98	8
99	7
100	10
101	8
102	4
103	6
104	9
105	3
106	1
107	5
108	1
109	2
110	2
111	3
112	1
113	0
114	0
115	2
116	2
117	0
118	2
119	2
120	3
121	1
122	1
123	1
124	2
125	2
126	3
127	3
128	0
129	2
130	2
131	1
132	0
133	2
134	1
135	1
136	0
137	1
138	0
139	2
140	1
141	0
142	3
143	0
144	2
145	0
146	0
147	0
148	1
149	1
150	2
151	0
152	1
153	0
154	0
155	0
156	1
157	0
158	0
159	0
160	0
161	1
162	0
163	0
164	1
165	1
166	0
167	1
168	2
169	0
170	0
171	1
172	1
173	1
174	0
175	1
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	1
200	0
201	0
202	0
203	0
204	0
205	0
206	1
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	1
224	1
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	1
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
